SIMULATION LOG - STABLE CANDIDATES ONLY
VACUUM_FREQ: 137.035999
------------------------------------------------------------
FREQ_HZ      | RATIO (w/vac)   | MAX_STRAIN   | STATUS
173.3010     | 1.264639        | 0.999541     | STABLE
173.3309     | 1.264857        | 0.999982     | STABLE
173.3608     | 1.265075        | 0.999983     | STABLE
173.3907     | 1.265293        | 0.999863     | STABLE
173.4206     | 1.265512        | 0.999980     | STABLE
173.4505     | 1.265730        | 0.999813     | STABLE
173.4804     | 1.265948        | 0.999533     | STABLE
173.5104     | 1.266166        | 0.999998     | STABLE
173.5403     | 1.266384        | 0.999811     | STABLE
173.5702     | 1.266603        | 0.999814     | STABLE
173.6001     | 1.266821        | 0.999832     | STABLE
173.6300     | 1.267039        | 0.999764     | STABLE
173.6599     | 1.267257        | 0.999817     | STABLE
173.6898     | 1.267475        | 0.999881     | STABLE
173.7197     | 1.267694        | 0.999932     | STABLE
173.7496     | 1.267912        | 0.999956     | STABLE
173.7795     | 1.268130        | 0.999989     | STABLE
173.8094     | 1.268348        | 0.999975     | STABLE
173.8393     | 1.268567        | 0.999975     | STABLE
173.8692     | 1.268785        | 0.999981     | STABLE
173.8991     | 1.269003        | 0.999854     | STABLE
173.9290     | 1.269221        | 0.999951     | STABLE
173.9589     | 1.269439        | 0.999994     | STABLE
173.9888     | 1.269658        | 0.999940     | STABLE
174.0187     | 1.269876        | 0.999999     | STABLE
174.0486     | 1.270094        | 0.999934     | STABLE
174.0785     | 1.270312        | 0.999790     | STABLE
174.1084     | 1.270530        | 0.999856     | STABLE
174.1383     | 1.270749        | 0.999480     | STABLE
174.1682     | 1.270967        | 0.999974     | STABLE
174.1981     | 1.271185        | 0.999994     | STABLE
174.2280     | 1.271403        | 0.999863     | STABLE
174.2579     | 1.271622        | 0.999980     | STABLE
174.2878     | 1.271840        | 0.999881     | STABLE
174.3177     | 1.272058        | 0.999648     | STABLE
174.3476     | 1.272276        | 0.999915     | STABLE
174.3775     | 1.272494        | 0.999849     | STABLE
174.4074     | 1.272713        | 0.999932     | STABLE
174.4373     | 1.272931        | 0.999935     | STABLE
174.4672     | 1.273149        | 0.999915     | STABLE
174.4971     | 1.273367        | 0.999972     | STABLE
174.5271     | 1.273585        | 0.999477     | STABLE
174.5570     | 1.273804        | 0.999546     | STABLE
174.5869     | 1.274022        | 0.999952     | STABLE
174.6168     | 1.274240        | 0.999975     | STABLE
174.6467     | 1.274458        | 0.999925     | STABLE
174.6766     | 1.274677        | 0.999926     | STABLE
174.7065     | 1.274895        | 0.999927     | STABLE
174.7364     | 1.275113        | 0.999885     | STABLE
174.7663     | 1.275331        | 0.999794     | STABLE
174.7962     | 1.275549        | 0.999987     | STABLE
174.8261     | 1.275768        | 0.999969     | STABLE
174.8560     | 1.275986        | 0.999949     | STABLE
174.8859     | 1.276204        | 0.999960     | STABLE
174.9158     | 1.276422        | 0.999893     | STABLE
174.9457     | 1.276640        | 0.999979     | STABLE
174.9756     | 1.276859        | 0.999824     | STABLE
175.0055     | 1.277077        | 0.999996     | STABLE
175.0354     | 1.277295        | 0.999949     | STABLE
175.0653     | 1.277513        | 0.999732     | STABLE
175.0952     | 1.277731        | 0.999962     | STABLE
175.1251     | 1.277950        | 0.999930     | STABLE
175.1550     | 1.278168        | 0.999964     | STABLE
175.1849     | 1.278386        | 0.999799     | STABLE
175.2148     | 1.278604        | 0.999995     | STABLE
175.2447     | 1.278823        | 0.999840     | STABLE
175.2746     | 1.279041        | 0.999974     | STABLE
175.3045     | 1.279259        | 0.999675     | STABLE
175.3344     | 1.279477        | 0.999753     | STABLE
175.3643     | 1.279695        | 0.999980     | STABLE
175.3942     | 1.279914        | 0.999786     | STABLE
175.4241     | 1.280132        | 0.999569     | STABLE
175.4540     | 1.280350        | 0.999921     | STABLE
175.4839     | 1.280568        | 0.999959     | STABLE
175.5139     | 1.280786        | 0.999937     | STABLE
175.5438     | 1.281005        | 0.999981     | STABLE
175.5737     | 1.281223        | 0.999896     | STABLE
175.6036     | 1.281441        | 0.999666     | STABLE
175.6335     | 1.281659        | 0.999722     | STABLE
175.6634     | 1.281878        | 0.999953     | STABLE
175.6933     | 1.282096        | 0.999814     | STABLE
175.7232     | 1.282314        | 0.999923     | STABLE
175.7531     | 1.282532        | 0.999930     | STABLE
175.7830     | 1.282750        | 0.999912     | STABLE
175.8129     | 1.282969        | 0.999952     | STABLE
175.8428     | 1.283187        | 0.999849     | STABLE
175.8727     | 1.283405        | 0.999852     | STABLE
175.9026     | 1.283623        | 0.999931     | STABLE
175.9325     | 1.283841        | 0.999947     | STABLE
175.9624     | 1.284060        | 0.999983     | STABLE
175.9923     | 1.284278        | 0.999971     | STABLE
176.0222     | 1.284496        | 0.999951     | STABLE
176.0521     | 1.284714        | 0.999660     | STABLE
176.0820     | 1.284932        | 0.999925     | STABLE
176.1119     | 1.285151        | 0.999991     | STABLE
176.1418     | 1.285369        | 0.999986     | STABLE
176.1717     | 1.285587        | 0.999963     | STABLE
176.2016     | 1.285805        | 0.999683     | STABLE
176.2315     | 1.286024        | 0.999988     | STABLE
176.2614     | 1.286242        | 0.999934     | STABLE
176.2913     | 1.286460        | 0.999624     | STABLE
176.3212     | 1.286678        | 0.999902     | STABLE
176.3511     | 1.286896        | 0.999916     | STABLE
176.3810     | 1.287115        | 0.999989     | STABLE
176.4109     | 1.287333        | 0.999796     | STABLE
176.4408     | 1.287551        | 0.999961     | STABLE
176.4707     | 1.287769        | 0.999979     | STABLE
176.5007     | 1.287987        | 0.999803     | STABLE
176.5306     | 1.288206        | 0.999928     | STABLE
176.5605     | 1.288424        | 0.999964     | STABLE
176.5904     | 1.288642        | 0.999981     | STABLE
176.6203     | 1.288860        | 0.999974     | STABLE
176.6502     | 1.289079        | 0.999913     | STABLE
176.6801     | 1.289297        | 0.999807     | STABLE
176.7100     | 1.289515        | 0.999921     | STABLE
176.7399     | 1.289733        | 0.999963     | STABLE
176.7698     | 1.289951        | 0.999810     | STABLE
176.7997     | 1.290170        | 0.999926     | STABLE
176.8296     | 1.290388        | 0.999982     | STABLE
176.8595     | 1.290606        | 0.999989     | STABLE
176.8894     | 1.290824        | 0.999976     | STABLE
176.9193     | 1.291042        | 0.999865     | STABLE
176.9492     | 1.291261        | 0.999752     | STABLE
176.9791     | 1.291479        | 0.999735     | STABLE
177.0090     | 1.291697        | 0.999922     | STABLE
177.0389     | 1.291915        | 0.999940     | STABLE
177.0688     | 1.292134        | 0.999772     | STABLE
177.0987     | 1.292352        | 0.999933     | STABLE
177.1286     | 1.292570        | 0.999995     | STABLE
177.1585     | 1.292788        | 0.999997     | STABLE
177.1884     | 1.293006        | 0.999960     | STABLE
177.2183     | 1.293225        | 0.999911     | STABLE
177.2482     | 1.293443        | 0.999779     | STABLE
177.2781     | 1.293661        | 0.999415     | STABLE
177.3080     | 1.293879        | 0.999746     | STABLE
177.3379     | 1.294097        | 0.999952     | STABLE
177.3678     | 1.294316        | 0.999896     | STABLE
177.3977     | 1.294534        | 0.999932     | STABLE
177.4276     | 1.294752        | 0.999771     | STABLE
177.4575     | 1.294970        | 0.999902     | STABLE
177.4874     | 1.295188        | 0.999684     | STABLE
177.5174     | 1.295407        | 0.999300     | STABLE
177.5473     | 1.295625        | 0.999798     | STABLE
177.5772     | 1.295843        | 0.999903     | STABLE
177.6071     | 1.296061        | 0.999884     | STABLE
177.6370     | 1.296280        | 0.999528     | STABLE
177.6669     | 1.296498        | 0.999976     | STABLE
177.6968     | 1.296716        | 0.999969     | STABLE
177.7267     | 1.296934        | 0.999950     | STABLE
177.7566     | 1.297152        | 0.999996     | STABLE
177.7865     | 1.297371        | 0.999889     | STABLE
177.8164     | 1.297589        | 0.999937     | STABLE
177.8463     | 1.297807        | 0.999995     | STABLE
177.8762     | 1.298025        | 0.999892     | STABLE
177.9061     | 1.298243        | 0.999950     | STABLE
177.9360     | 1.298462        | 0.999950     | STABLE
177.9659     | 1.298680        | 0.999887     | STABLE
177.9958     | 1.298898        | 0.999979     | STABLE
178.0257     | 1.299116        | 0.999802     | STABLE
178.0556     | 1.299335        | 0.998577     | STABLE
178.0855     | 1.299553        | 0.999917     | STABLE
178.1154     | 1.299771        | 0.999936     | STABLE
178.1453     | 1.299989        | 0.999617     | STABLE
178.1752     | 1.300207        | 0.999699     | STABLE
178.2051     | 1.300426        | 0.999985     | STABLE
178.2350     | 1.300644        | 0.999895     | STABLE
178.2649     | 1.300862        | 0.999831     | STABLE
178.2948     | 1.301080        | 0.999988     | STABLE
178.3247     | 1.301298        | 0.999777     | STABLE
178.3546     | 1.301517        | 0.999946     | STABLE
178.3845     | 1.301735        | 0.999951     | STABLE
178.4144     | 1.301953        | 0.999955     | STABLE
178.4443     | 1.302171        | 0.999859     | STABLE
178.4742     | 1.302390        | 0.999985     | STABLE
178.5042     | 1.302608        | 0.999743     | STABLE
178.5341     | 1.302826        | 0.999963     | STABLE
178.5640     | 1.303044        | 0.999856     | STABLE
178.5939     | 1.303262        | 0.999913     | STABLE
178.6238     | 1.303481        | 0.999994     | STABLE
178.6537     | 1.303699        | 0.999936     | STABLE
178.6836     | 1.303917        | 0.999842     | STABLE
178.7135     | 1.304135        | 0.999918     | STABLE
178.7434     | 1.304353        | 0.999975     | STABLE
178.7733     | 1.304572        | 0.999907     | STABLE
178.8032     | 1.304790        | 0.999998     | STABLE
178.8331     | 1.305008        | 0.999729     | STABLE
178.8630     | 1.305226        | 0.999882     | STABLE
178.8929     | 1.305444        | 0.999750     | STABLE
178.9228     | 1.305663        | 0.999938     | STABLE
178.9527     | 1.305881        | 0.999820     | STABLE
178.9826     | 1.306099        | 0.999533     | STABLE
179.0125     | 1.306317        | 0.999798     | STABLE
179.0424     | 1.306536        | 0.999780     | STABLE
179.0723     | 1.306754        | 0.999970     | STABLE
179.1022     | 1.306972        | 0.999982     | STABLE
179.1321     | 1.307190        | 0.999928     | STABLE
179.1620     | 1.307408        | 0.999849     | STABLE
179.1919     | 1.307627        | 0.999923     | STABLE
179.2218     | 1.307845        | 0.999901     | STABLE
179.2517     | 1.308063        | 0.999902     | STABLE
179.2816     | 1.308281        | 0.999916     | STABLE
179.3115     | 1.308499        | 0.999125     | STABLE
179.3414     | 1.308718        | 0.999780     | STABLE
179.3713     | 1.308936        | 0.999938     | STABLE
179.4012     | 1.309154        | 0.999871     | STABLE
179.4311     | 1.309372        | 0.999810     | STABLE
179.4610     | 1.309591        | 0.999811     | STABLE
179.4909     | 1.309809        | 0.999596     | STABLE
179.5209     | 1.310027        | 0.999979     | STABLE
179.5508     | 1.310245        | 0.999940     | STABLE
179.5807     | 1.310463        | 0.999974     | STABLE
179.6106     | 1.310682        | 0.999599     | STABLE
179.6405     | 1.310900        | 0.999193     | STABLE
179.6704     | 1.311118        | 0.999635     | STABLE
179.7003     | 1.311336        | 0.999881     | STABLE
179.7302     | 1.311554        | 0.999968     | STABLE
179.7601     | 1.311773        | 0.999977     | STABLE
179.7900     | 1.311991        | 1.000000     | STABLE
179.8199     | 1.312209        | 0.999949     | STABLE
179.8498     | 1.312427        | 0.999966     | STABLE
179.8797     | 1.312646        | 0.999927     | STABLE
179.9096     | 1.312864        | 0.999994     | STABLE
179.9395     | 1.313082        | 0.999851     | STABLE
179.9694     | 1.313300        | 0.999789     | STABLE
179.9993     | 1.313518        | 0.999913     | STABLE
180.0292     | 1.313737        | 0.999821     | STABLE
180.0591     | 1.313955        | 0.999854     | STABLE
180.0890     | 1.314173        | 0.999764     | STABLE
180.1189     | 1.314391        | 0.999356     | STABLE
180.1488     | 1.314609        | 0.999911     | STABLE
180.1787     | 1.314828        | 0.999854     | STABLE
180.2086     | 1.315046        | 0.999979     | STABLE
180.2385     | 1.315264        | 0.999862     | STABLE
180.2684     | 1.315482        | 0.999860     | STABLE
180.2983     | 1.315700        | 0.999923     | STABLE
180.3282     | 1.315919        | 0.999987     | STABLE
180.3581     | 1.316137        | 0.999844     | STABLE
180.3880     | 1.316355        | 0.999986     | STABLE
180.4179     | 1.316573        | 0.999819     | STABLE
180.4478     | 1.316792        | 0.999956     | STABLE
180.4777     | 1.317010        | 0.999995     | STABLE
180.5077     | 1.317228        | 0.999935     | STABLE
180.5376     | 1.317446        | 0.999995     | STABLE
180.5675     | 1.317664        | 0.999938     | STABLE
180.5974     | 1.317883        | 0.999962     | STABLE
180.6273     | 1.318101        | 0.999944     | STABLE
180.6572     | 1.318319        | 0.999962     | STABLE
180.6871     | 1.318537        | 0.999970     | STABLE
180.7170     | 1.318755        | 0.999985     | STABLE
180.7469     | 1.318974        | 0.999995     | STABLE
180.7768     | 1.319192        | 0.999886     | STABLE
180.8067     | 1.319410        | 0.999991     | STABLE
180.8366     | 1.319628        | 0.999884     | STABLE
180.8665     | 1.319847        | 0.999839     | STABLE
180.8964     | 1.320065        | 0.999958     | STABLE
180.9263     | 1.320283        | 0.999935     | STABLE
180.9562     | 1.320501        | 0.999727     | STABLE
180.9861     | 1.320719        | 0.999933     | STABLE
181.0160     | 1.320938        | 0.999325     | STABLE
181.0459     | 1.321156        | 0.999978     | STABLE
181.0758     | 1.321374        | 0.999849     | STABLE
181.1057     | 1.321592        | 0.999919     | STABLE
181.1356     | 1.321810        | 0.999947     | STABLE
